,user_id,movie_id,recommendation_rank,module_source
26485,530,143,36,VGCF
26486,530,257,37,VGCF
26487,530,86,38,VGCF
26488,530,515,39,VGCF
26489,530,238,40,VGCF
26490,530,222,41,VGCF
26491,530,294,42,VGCF
26492,530,153,43,VGCF
26493,530,300,44,VGCF
26494,530,116,45,VGCF
26495,530,117,46,VGCF
26496,530,213,47,VGCF
26497,530,133,48,VGCF
26498,530,194,49,VGCF
26499,530,12,50,VGCF
26500,531,258,1,VGCF
26501,531,326,2,VGCF
26502,531,328,3,VGCF
26503,531,333,4,VGCF
26504,531,307,5,VGCF
26505,531,310,6,VGCF
26506,531,304,7,VGCF
26507,531,750,8,VGCF
26508,531,272,9,VGCF
26509,531,292,10,VGCF
26510,531,331,11,VGCF
26511,531,269,12,VGCF
26512,531,879,13,VGCF
26513,531,315,14,VGCF
26514,531,937,15,VGCF
26515,531,294,16,VGCF
26516,531,270,17,VGCF
26517,531,322,18,VGCF
26518,531,301,19,VGCF
26519,531,271,20,VGCF
26520,531,303,21,VGCF
26521,531,347,22,VGCF
26522,531,340,23,VGCF
26523,531,306,24,VGCF
26524,531,308,25,VGCF
26525,531,334,26,VGCF
26526,531,754,27,VGCF
26527,531,538,28,VGCF
26528,531,887,29,VGCF
26529,531,344,30,VGCF
26530,531,316,31,VGCF
26531,531,346,32,VGCF
26532,531,359,33,VGCF
26533,531,880,34,VGCF
26534,531,268,35,VGCF
26535,531,321,36,VGCF
26536,531,678,37,VGCF
26537,531,882,38,VGCF
26538,531,689,39,VGCF
26539,531,749,40,VGCF
26540,531,682,41,VGCF
26541,531,50,42,VGCF
26542,531,343,43,VGCF
26543,531,266,44,VGCF
26544,531,319,45,VGCF
26545,531,299,46,VGCF
26546,531,261,47,VGCF
26547,531,350,48,VGCF
26548,531,345,49,VGCF
26549,531,242,50,VGCF
26550,532,50,1,VGCF
26551,532,258,2,VGCF
26552,532,288,3,VGCF
26553,532,174,4,VGCF
26554,532,172,5,VGCF
26555,532,257,6,VGCF
26556,532,294,7,VGCF
26557,532,222,8,VGCF
26558,532,173,9,VGCF
26559,532,237,10,VGCF
26560,532,56,11,VGCF
26561,532,405,12,VGCF
26562,532,742,13,VGCF
26563,532,69,14,VGCF
26564,532,64,15,VGCF
26565,532,15,16,VGCF
26566,532,748,17,VGCF
26567,532,28,18,VGCF
26568,532,176,19,VGCF
26569,532,423,20,VGCF
26570,532,546,21,VGCF
26571,532,202,22,VGCF
26572,532,328,23,VGCF
26573,532,471,24,VGCF
26574,532,183,25,VGCF
26575,532,144,26,VGCF
26576,532,111,27,VGCF
26577,532,89,28,VGCF
26578,532,385,29,VGCF
26579,532,71,30,VGCF
26580,532,265,31,VGCF
26581,532,196,32,VGCF
26582,532,25,33,VGCF
26583,532,597,34,VGCF
26584,532,286,35,VGCF
26585,532,31,36,VGCF
26586,532,323,37,VGCF
26587,532,271,38,VGCF
26588,532,751,39,VGCF
26589,532,651,40,VGCF
26590,532,326,41,VGCF
26591,532,678,42,VGCF
26592,532,185,43,VGCF
26593,532,274,44,VGCF
26594,532,245,45,VGCF
26595,532,566,46,VGCF
26596,532,273,47,VGCF
26597,532,732,48,VGCF
26598,532,88,49,VGCF
26599,532,200,50,VGCF
26600,533,173,1,VGCF
26601,533,79,2,VGCF
26602,533,7,3,VGCF
26603,533,95,4,VGCF
26604,533,588,5,VGCF
26605,533,269,6,VGCF
26606,533,515,7,VGCF
26607,533,153,8,VGCF
26608,533,89,9,VGCF
26609,533,655,10,VGCF
26610,533,238,11,VGCF
26611,533,183,12,VGCF
26612,533,419,13,VGCF
26613,533,732,14,VGCF
26614,533,144,15,VGCF
26615,533,11,16,VGCF
26616,533,272,17,VGCF
26617,533,185,18,VGCF
26618,533,432,19,VGCF
26619,533,99,20,VGCF
26620,533,301,21,VGCF
26621,533,520,22,VGCF
26622,533,735,23,VGCF
26623,533,250,24,VGCF
26624,533,302,25,VGCF
26625,533,315,26,VGCF
26626,533,199,27,VGCF
26627,533,268,28,VGCF
26628,533,699,29,VGCF
26629,533,531,30,VGCF
26630,533,969,31,VGCF
26631,533,523,32,VGCF
26632,533,1039,33,VGCF
26633,533,248,34,VGCF
26634,533,316,35,VGCF
26635,533,86,36,VGCF
26636,533,223,37,VGCF
26637,533,179,38,VGCF
26638,533,200,39,VGCF
26639,533,763,40,VGCF
26640,533,304,41,VGCF
26641,533,705,42,VGCF
26642,533,326,43,VGCF
26643,533,178,44,VGCF
26644,533,751,45,VGCF
26645,533,310,46,VGCF
26646,533,124,47,VGCF
26647,533,472,48,VGCF
26648,533,485,49,VGCF
26649,533,418,50,VGCF
26650,534,257,1,VGCF
26651,534,298,2,VGCF
26652,534,833,3,VGCF
26653,534,1277,4,VGCF
26654,534,181,5,VGCF
26655,534,975,6,VGCF
26656,534,1016,7,VGCF
26657,534,258,8,VGCF
26658,534,123,9,VGCF
26659,534,827,10,VGCF
26660,534,293,11,VGCF
26661,534,50,12,VGCF
26662,534,1012,13,VGCF
26663,534,249,14,VGCF
26664,534,1051,15,VGCF
26665,534,411,16,VGCF
26666,534,250,17,VGCF
26667,534,1094,18,VGCF
26668,534,111,19,VGCF
26669,534,829,20,VGCF
26670,534,222,21,VGCF
26671,534,328,22,VGCF
26672,534,974,23,VGCF
26673,534,284,24,VGCF
26674,534,866,25,VGCF
26675,534,682,26,VGCF
26676,534,369,27,VGCF
26677,534,100,28,VGCF
26678,534,895,29,VGCF
26679,534,323,30,VGCF
26680,534,248,31,VGCF
26681,534,313,32,VGCF
26682,534,815,33,VGCF
26683,534,864,34,VGCF
26684,534,255,35,VGCF
26685,534,762,36,VGCF
26686,534,332,37,VGCF
26687,534,1011,38,VGCF
26688,534,928,39,VGCF
26689,534,106,40,VGCF
26690,534,678,41,VGCF
26691,534,295,42,VGCF
26692,534,409,43,VGCF
26693,534,358,44,VGCF
26694,534,245,45,VGCF
26695,534,1014,46,VGCF
26696,534,1278,47,VGCF
26697,534,268,48,VGCF
26698,534,348,49,VGCF
26699,534,544,50,VGCF
26700,535,191,1,VGCF
26701,535,127,2,VGCF
26702,535,462,3,VGCF
26703,535,216,4,VGCF
26704,535,582,5,VGCF
26705,535,23,6,VGCF
26706,535,509,7,VGCF
26707,535,69,8,VGCF
26708,535,428,9,VGCF
26709,535,12,10,VGCF
26710,535,531,11,VGCF
26711,535,528,12,VGCF
26712,535,89,13,VGCF
26713,535,48,14,VGCF
26714,535,124,15,VGCF
26715,535,143,16,VGCF
26716,535,606,17,VGCF
26717,535,663,18,VGCF
26718,535,208,19,VGCF
26719,535,169,20,VGCF
26720,535,199,21,VGCF
26721,535,202,22,VGCF
26722,535,28,23,VGCF
26723,535,705,24,VGCF
26724,535,175,25,VGCF
26725,535,463,26,VGCF
26726,535,432,27,VGCF
26727,535,523,28,VGCF
26728,535,513,29,VGCF
26729,535,430,30,VGCF
26730,535,659,31,VGCF
26731,535,443,32,VGCF
26732,535,10,33,VGCF
26733,535,408,34,VGCF
26734,535,487,35,VGCF
26735,535,660,36,VGCF
26736,535,736,37,VGCF
26737,535,661,38,VGCF
26738,535,647,39,VGCF
26739,535,475,40,VGCF
26740,535,510,41,VGCF
26741,535,65,42,VGCF
26742,535,516,43,VGCF
26743,535,855,44,VGCF
26744,535,234,45,VGCF
26745,535,176,46,VGCF
26746,535,497,47,VGCF
26747,535,183,48,VGCF
26748,535,651,49,VGCF
26749,535,956,50,VGCF
26750,536,173,1,VGCF
26751,536,99,2,VGCF
26752,536,216,3,VGCF
26753,536,202,4,VGCF
26754,536,196,5,VGCF
26755,536,194,6,VGCF
26756,536,393,7,VGCF
26757,536,520,8,VGCF
26758,536,633,9,VGCF
26759,536,208,10,VGCF
26760,536,969,11,VGCF
26761,536,418,12,VGCF
26762,536,357,13,VGCF
26763,536,705,14,VGCF
26764,536,485,15,VGCF
26765,536,64,16,VGCF
26766,536,465,17,VGCF
26767,536,211,18,VGCF
26768,536,692,19,VGCF
26769,536,732,20,VGCF
26770,536,651,21,VGCF
26771,536,526,22,VGCF
26772,536,655,23,VGCF
26773,536,66,24,VGCF
26774,536,491,25,VGCF
26775,536,161,26,VGCF
26776,536,186,27,VGCF
26777,536,659,28,VGCF
26778,536,89,29,VGCF
26779,536,660,30,VGCF
26780,536,193,31,VGCF
26781,536,527,32,VGCF
26782,536,15,33,VGCF
26783,536,451,34,VGCF
26784,536,495,35,VGCF
26785,536,739,36,VGCF
26786,536,684,37,VGCF
26787,536,484,38,VGCF
26788,536,100,39,VGCF
26789,536,523,40,VGCF
26790,536,131,41,VGCF
26791,536,127,42,VGCF
26792,536,91,43,VGCF
26793,536,238,44,VGCF
26794,536,479,45,VGCF
26795,536,609,46,VGCF
26796,536,185,47,VGCF
26797,536,134,48,VGCF
26798,536,622,49,VGCF
26799,536,313,50,VGCF
26800,537,9,1,VGCF
26801,537,223,2,VGCF
26802,537,153,3,VGCF
26803,537,531,4,VGCF
26804,537,165,5,VGCF
26805,537,169,6,VGCF
26806,537,8,7,VGCF
26807,537,166,8,VGCF
26808,537,408,9,VGCF
26809,537,631,10,VGCF
26810,537,152,11,VGCF
26811,537,656,12,VGCF
26812,537,650,13,VGCF
26813,537,505,14,VGCF
26814,537,154,15,VGCF
26815,537,248,16,VGCF
26816,537,659,17,VGCF
26817,537,432,18,VGCF
26818,537,246,19,VGCF
26819,537,847,20,VGCF
26820,537,481,21,VGCF
26821,537,251,22,VGCF
26822,537,1021,23,VGCF
26823,537,156,24,VGCF
26824,537,114,25,VGCF
26825,537,863,26,VGCF
26826,537,632,27,VGCF
26827,537,520,28,VGCF
26828,537,57,29,VGCF
26829,537,367,30,VGCF
26830,537,157,31,VGCF
26831,537,316,32,VGCF
26832,537,293,33,VGCF
26833,537,487,34,VGCF
26834,537,611,35,VGCF
26835,537,589,36,VGCF
26836,537,144,37,VGCF
26837,537,160,38,VGCF
26838,537,55,39,VGCF
26839,537,856,40,VGCF
26840,537,297,41,VGCF
26841,537,524,42,VGCF
26842,537,629,43,VGCF
26843,537,813,44,VGCF
26844,537,502,45,VGCF
26845,537,1039,46,VGCF
26846,537,1007,47,VGCF
26847,537,900,48,VGCF
26848,537,945,49,VGCF
26849,537,1149,50,VGCF
26850,538,357,1,VGCF
26851,538,64,2,VGCF
26852,538,1,3,VGCF
26853,538,135,4,VGCF
26854,538,427,5,VGCF
26855,538,435,6,VGCF
26856,538,194,7,VGCF
26857,538,180,8,VGCF
26858,538,603,9,VGCF
26859,538,480,10,VGCF
26860,538,132,11,VGCF
26861,538,511,12,VGCF
26862,538,185,13,VGCF
26863,538,134,14,VGCF
26864,538,197,15,VGCF
26865,538,479,16,VGCF
26866,538,523,17,VGCF
26867,538,7,18,VGCF
26868,538,186,19,VGCF
26869,538,515,20,VGCF
26870,538,265,21,VGCF
26871,538,179,22,VGCF
26872,538,498,23,VGCF
26873,538,651,24,VGCF
26874,538,520,25,VGCF
26875,538,205,26,VGCF
26876,538,193,27,VGCF
26877,538,222,28,VGCF
26878,538,657,29,VGCF
26879,538,23,30,VGCF
26880,538,228,31,VGCF
26881,538,203,32,VGCF
26882,538,526,33,VGCF
26883,538,484,34,VGCF
26884,538,8,35,VGCF
26885,538,133,36,VGCF
26886,538,175,37,VGCF
26887,538,178,38,VGCF
26888,538,9,39,VGCF
26889,538,510,40,VGCF
26890,538,313,41,VGCF
26891,538,136,42,VGCF
26892,538,286,43,VGCF
26893,538,514,44,VGCF
26894,538,705,45,VGCF
26895,538,257,46,VGCF
26896,538,151,47,VGCF
26897,538,70,48,VGCF
26898,538,209,49,VGCF
26899,538,654,50,VGCF
26900,539,100,1,VGCF
26901,539,14,2,VGCF
26902,539,116,3,VGCF
26903,539,213,4,VGCF
26904,539,283,5,VGCF
26905,539,86,6,VGCF
26906,539,9,7,VGCF
26907,539,137,8,VGCF
26908,539,514,9,VGCF
26909,539,462,10,VGCF
26910,539,707,11,VGCF
26911,539,191,12,VGCF
26912,539,582,13,VGCF
26913,539,318,14,VGCF
26914,539,70,15,VGCF
26915,539,427,16,VGCF
26916,539,165,17,VGCF
26917,539,134,18,VGCF
26918,539,509,19,VGCF
26919,539,166,20,VGCF
26920,539,216,21,VGCF
26921,539,1,22,VGCF
26922,539,478,23,VGCF
26923,539,276,24,VGCF
26924,539,479,25,VGCF
26925,539,83,26,VGCF
26926,539,529,27,VGCF
26927,539,515,28,VGCF
26928,539,8,29,VGCF
26929,539,694,30,VGCF
26930,539,302,31,VGCF
26931,539,174,32,VGCF
26932,539,507,33,VGCF
26933,539,709,34,VGCF
26934,539,173,35,VGCF
26935,539,381,36,VGCF
26936,539,482,37,VGCF
26937,539,313,38,VGCF
26938,539,10,39,VGCF
26939,539,25,40,VGCF
26940,539,923,41,VGCF
26941,539,268,42,VGCF
26942,539,15,43,VGCF
26943,539,190,44,VGCF
26944,539,221,45,VGCF
26945,539,237,46,VGCF
26946,539,736,47,VGCF
26947,539,98,48,VGCF
26948,539,480,49,VGCF
26949,539,20,50,VGCF
26950,540,288,1,VGCF
26951,540,237,2,VGCF
26952,540,313,3,VGCF
26953,540,282,4,VGCF
26954,540,298,5,VGCF
26955,540,328,6,VGCF
26956,540,127,7,VGCF
26957,540,748,8,VGCF
26958,540,268,9,VGCF
26959,540,273,10,VGCF
26960,540,302,11,VGCF
26961,540,301,12,VGCF
26962,540,248,13,VGCF
26963,540,307,14,VGCF
26964,540,118,15,VGCF
26965,540,546,16,VGCF
26966,540,255,17,VGCF
26967,540,289,18,VGCF
26968,540,272,19,VGCF
26969,540,275,20,VGCF
26970,540,1012,21,VGCF
26971,540,763,22,VGCF
26972,540,151,23,VGCF
26973,540,326,24,VGCF
26974,540,284,25,VGCF
26975,540,315,26,VGCF
26976,540,246,27,VGCF
26977,540,291,28,VGCF
26978,540,322,29,VGCF
26979,540,685,30,VGCF
26980,540,129,31,VGCF
26981,540,410,32,VGCF
26982,540,124,33,VGCF
26983,540,458,34,VGCF
26984,540,24,35,VGCF
26985,540,331,36,VGCF
26986,540,271,37,VGCF
26987,540,285,38,VGCF
26988,540,751,39,VGCF
26989,540,283,40,VGCF
26990,540,292,41,VGCF
26991,540,325,42,VGCF
26992,540,295,43,VGCF
26993,540,690,44,VGCF
26994,540,327,45,VGCF
26995,540,678,46,VGCF
26996,540,98,47,VGCF
26997,540,56,48,VGCF
26998,540,287,49,VGCF
26999,540,619,50,VGCF
27000,541,69,1,VGCF
27001,541,739,2,VGCF
27002,541,451,3,VGCF
27003,541,94,4,VGCF
27004,541,969,5,VGCF
27005,541,202,6,VGCF
27006,541,776,7,VGCF
27007,541,22,8,VGCF
27008,541,496,9,VGCF
27009,541,132,10,VGCF
27010,541,1503,11,VGCF
27011,541,216,12,VGCF
27012,541,720,13,VGCF
27013,541,568,14,VGCF
27014,541,768,15,VGCF
27015,541,692,16,VGCF
27016,541,97,17,VGCF
27017,541,161,18,VGCF
27018,541,392,19,VGCF
27019,541,385,20,VGCF
27020,541,633,21,VGCF
27021,541,70,22,VGCF
27022,541,133,23,VGCF
27023,541,422,24,VGCF
27024,541,966,25,VGCF
27025,541,125,26,VGCF
27026,541,409,27,VGCF
27027,541,472,28,VGCF
27028,541,294,29,VGCF
27029,541,237,30,VGCF
27030,541,49,31,VGCF
27031,541,416,32,VGCF
27032,541,662,33,VGCF
27033,541,228,34,VGCF
27034,541,155,35,VGCF
27035,541,98,36,VGCF
27036,541,485,37,VGCF
27037,541,380,38,VGCF
27038,541,1119,39,VGCF
27039,541,400,40,VGCF
27040,541,1032,41,VGCF
27041,541,742,42,VGCF
27042,541,230,43,VGCF
27043,541,275,44,VGCF
27044,541,794,45,VGCF
27045,541,1221,46,VGCF
27046,541,25,47,VGCF
27047,541,866,48,VGCF
27048,541,729,49,VGCF
27049,541,1063,50,VGCF
27050,542,98,1,VGCF
27051,542,174,2,VGCF
27052,542,79,3,VGCF
27053,542,7,4,VGCF
27054,542,151,5,VGCF
27055,542,216,6,VGCF
27056,542,96,7,VGCF
27057,542,4,8,VGCF
27058,542,185,9,VGCF
27059,542,153,10,VGCF
27060,542,176,11,VGCF
27061,542,234,12,VGCF
27062,542,257,13,VGCF
27063,542,143,14,VGCF
27064,542,82,15,VGCF
27065,542,117,16,VGCF
27066,542,183,17,VGCF
27067,542,568,18,VGCF
27068,542,222,19,VGCF
27069,542,735,20,VGCF
27070,542,211,21,VGCF
27071,542,197,22,VGCF
27072,542,144,23,VGCF
27073,542,9,24,VGCF
27074,542,111,25,VGCF
27075,542,83,26,VGCF
27076,542,182,27,VGCF
27077,542,25,28,VGCF
27078,542,215,29,VGCF
27079,542,200,30,VGCF
27080,542,258,31,VGCF
27081,542,483,32,VGCF
27082,542,91,33,VGCF
27083,542,135,34,VGCF
27084,542,203,35,VGCF
27085,542,603,36,VGCF
27086,542,403,37,VGCF
27087,542,223,38,VGCF
27088,542,276,39,VGCF
27089,542,527,40,VGCF
27090,542,248,41,VGCF
27091,542,651,42,VGCF
27092,542,169,43,VGCF
27093,542,66,44,VGCF
27094,542,660,45,VGCF
27095,542,239,46,VGCF
27096,542,65,47,VGCF
27097,542,275,48,VGCF
27098,542,161,49,VGCF
27099,542,228,50,VGCF
27100,543,50,1,VGCF
27101,543,127,2,VGCF
27102,543,100,3,VGCF
27103,543,483,4,VGCF
27104,543,172,5,VGCF
27105,543,427,6,VGCF
27106,543,173,7,VGCF
27107,543,182,8,VGCF
27108,543,181,9,VGCF
27109,543,209,10,VGCF
27110,543,514,11,VGCF
27111,543,196,12,VGCF
27112,543,7,13,VGCF
27113,543,132,14,VGCF
27114,543,527,15,VGCF
27115,543,208,16,VGCF
27116,543,178,17,VGCF
27117,543,511,18,VGCF
27118,543,655,19,VGCF
27119,543,435,20,VGCF
27120,543,654,21,VGCF
27121,543,223,22,VGCF
27122,543,657,23,VGCF
27123,543,428,24,VGCF
27124,543,203,25,VGCF
27125,543,48,26,VGCF
27126,543,523,27,VGCF
27127,543,504,28,VGCF
27128,543,433,29,VGCF
27129,543,482,30,VGCF
27130,543,484,31,VGCF
27131,543,1,32,VGCF
27132,543,496,33,VGCF
27133,543,498,34,VGCF
27134,543,58,35,VGCF
27135,543,193,36,VGCF
27136,543,430,37,VGCF
27137,543,154,38,VGCF
27138,543,143,39,VGCF
27139,543,507,40,VGCF
27140,543,631,41,VGCF
27141,543,42,42,VGCF
27142,543,510,43,VGCF
27143,543,517,44,VGCF
27144,543,213,45,VGCF
27145,543,151,46,VGCF
27146,543,215,47,VGCF
27147,543,425,48,VGCF
27148,543,133,49,VGCF
27149,543,152,50,VGCF
27150,544,333,1,VGCF
27151,544,690,2,VGCF
27152,544,307,3,VGCF
27153,544,269,4,VGCF
27154,544,272,5,VGCF
27155,544,245,6,VGCF
27156,544,289,7,VGCF
27157,544,898,8,VGCF
27158,544,315,9,VGCF
27159,544,311,10,VGCF
27160,544,340,11,VGCF
27161,544,879,12,VGCF
27162,544,303,13,VGCF
27163,544,937,14,VGCF
27164,544,322,15,VGCF
27165,544,334,16,VGCF
27166,544,268,17,VGCF
27167,544,347,18,VGCF
27168,544,887,19,VGCF
27169,544,306,20,VGCF
27170,544,751,21,VGCF
27171,544,344,22,VGCF
27172,544,754,23,VGCF
27173,544,50,24,VGCF
27174,544,100,25,VGCF
27175,544,316,26,VGCF
27176,544,321,27,VGCF
27177,544,882,28,VGCF
27178,544,127,29,VGCF
27179,544,242,30,VGCF
27180,544,319,31,VGCF
27181,544,880,32,VGCF
27182,544,359,33,VGCF
27183,544,308,34,VGCF
27184,544,345,35,VGCF
27185,544,329,36,VGCF
27186,544,678,37,VGCF
27187,544,299,38,VGCF
27188,544,538,39,VGCF
27189,544,682,40,VGCF
27190,544,902,41,VGCF
27191,544,324,42,VGCF
27192,544,305,43,VGCF
27193,544,990,44,VGCF
27194,544,350,45,VGCF
27195,544,181,46,VGCF
27196,544,895,47,VGCF
27197,544,9,48,VGCF
27198,544,339,49,VGCF
27199,544,276,50,VGCF
27200,545,56,1,VGCF
27201,545,470,2,VGCF
27202,545,2,3,VGCF
27203,545,576,4,VGCF
27204,545,186,5,VGCF
27205,545,64,6,VGCF
27206,545,11,7,VGCF
27207,545,239,8,VGCF
27208,545,651,9,VGCF
27209,545,318,10,VGCF
27210,545,184,11,VGCF
27211,545,118,12,VGCF
27212,545,526,13,VGCF
27213,545,91,14,VGCF
27214,545,141,15,VGCF
27215,545,496,16,VGCF
27216,545,241,17,VGCF
27217,545,7,18,VGCF
27218,545,465,19,VGCF
27219,545,755,20,VGCF
27220,545,655,21,VGCF
27221,545,435,22,VGCF
27222,545,200,23,VGCF
27223,545,12,24,VGCF
27224,545,402,25,VGCF
27225,545,4,26,VGCF
27226,545,180,27,VGCF
27227,545,432,28,VGCF
27228,545,63,29,VGCF
27229,545,625,30,VGCF
27230,545,185,31,VGCF
27231,545,143,32,VGCF
27232,545,501,33,VGCF
27233,545,1035,34,VGCF
27234,545,187,35,VGCF
27235,545,288,36,VGCF
27236,545,597,37,VGCF
27237,545,216,38,VGCF
27238,545,127,39,VGCF
27239,545,153,40,VGCF
27240,545,849,41,VGCF
27241,545,570,42,VGCF
27242,545,294,43,VGCF
27243,545,250,44,VGCF
27244,545,38,45,VGCF
27245,545,72,46,VGCF
27246,545,356,47,VGCF
27247,545,87,48,VGCF
27248,545,357,49,VGCF
27249,545,300,50,VGCF
27250,546,117,1,VGCF
27251,546,298,2,VGCF
27252,546,273,3,VGCF
27253,546,358,4,VGCF
27254,546,96,5,VGCF
27255,546,455,6,VGCF
27256,546,184,7,VGCF
27257,546,333,8,VGCF
27258,546,24,9,VGCF
27259,546,11,10,VGCF
27260,546,201,11,VGCF
27261,546,363,12,VGCF
27262,546,257,13,VGCF
27263,546,260,14,VGCF
27264,546,240,15,VGCF
27265,546,597,16,VGCF
27266,546,546,17,VGCF
27267,546,405,18,VGCF
27268,546,833,19,VGCF
27269,546,123,20,VGCF
27270,546,748,21,VGCF
27271,546,678,22,VGCF
27272,546,550,23,VGCF
27273,546,825,24,VGCF
27274,546,323,25,VGCF
27275,546,827,26,VGCF
27276,546,307,27,VGCF
27277,546,147,28,VGCF
27278,546,156,29,VGCF
27279,546,176,30,VGCF
27280,546,68,31,VGCF
27281,546,800,32,VGCF
27282,546,1016,33,VGCF
27283,546,27,34,VGCF
27284,546,328,35,VGCF
27285,546,183,36,VGCF
27286,546,195,37,VGCF
27287,546,742,38,VGCF
27288,546,324,39,VGCF
27289,546,282,40,VGCF
27290,546,55,41,VGCF
27291,546,691,42,VGCF
27292,546,226,43,VGCF
27293,546,559,44,VGCF
27294,546,840,45,VGCF
27295,546,1273,46,VGCF
27296,546,355,47,VGCF
27297,546,348,48,VGCF
27298,546,1059,49,VGCF
27299,546,299,50,VGCF
27300,547,286,1,VGCF
27301,547,300,2,VGCF
27302,547,690,3,VGCF
27303,547,306,4,VGCF
27304,547,242,5,VGCF
27305,547,272,6,VGCF
27306,547,310,7,VGCF
27307,547,292,8,VGCF
27308,547,750,9,VGCF
27309,547,268,10,VGCF
27310,547,304,11,VGCF
27311,547,937,12,VGCF
27312,547,270,13,VGCF
27313,547,898,14,VGCF
27314,547,887,15,VGCF
27315,547,288,16,VGCF
27316,547,245,17,VGCF
27317,547,307,18,VGCF
27318,547,326,19,VGCF
27319,547,305,20,VGCF
27320,547,100,21,VGCF
27321,547,327,22,VGCF
27322,547,275,23,VGCF
27323,547,990,24,VGCF
27324,547,882,25,VGCF
27325,547,308,26,VGCF
27326,547,285,27,VGCF
27327,547,331,28,VGCF
27328,547,748,29,VGCF
27329,547,346,30,VGCF
27330,547,276,31,VGCF
27331,547,344,32,VGCF
27332,547,9,33,VGCF
27333,547,880,34,VGCF
27334,547,50,35,VGCF
27335,547,322,36,VGCF
27336,547,902,37,VGCF
27337,547,995,38,VGCF
27338,547,127,39,VGCF
27339,547,749,40,VGCF
27340,547,19,41,VGCF
27341,547,334,42,VGCF
27342,547,874,43,VGCF
27343,547,262,44,VGCF
27344,547,283,45,VGCF
27345,547,14,46,VGCF
27346,547,754,47,VGCF
27347,547,1176,48,VGCF
27348,547,124,49,VGCF
27349,547,879,50,VGCF
27350,548,268,1,VGCF
27351,548,96,2,VGCF
27352,548,174,3,VGCF
27353,548,172,4,VGCF
27354,548,508,5,VGCF
27355,548,11,6,VGCF
27356,548,332,7,VGCF
27357,548,269,8,VGCF
27358,548,64,9,VGCF
27359,548,22,10,VGCF
27360,548,195,11,VGCF
27361,548,24,12,VGCF
27362,548,879,13,VGCF
27363,548,455,14,VGCF
27364,548,324,15,VGCF
27365,548,301,16,VGCF
27366,548,895,17,VGCF
27367,548,89,18,VGCF
27368,548,125,19,VGCF
27369,548,318,20,VGCF
27370,548,289,21,VGCF
27371,548,685,22,VGCF
27372,548,260,23,VGCF
27373,548,210,24,VGCF
27374,548,689,25,VGCF
27375,548,144,26,VGCF
27376,548,334,27,VGCF
27377,548,150,28,VGCF
27378,548,129,29,VGCF
27379,548,187,30,VGCF
27380,548,182,31,VGCF
27381,548,173,32,VGCF
27382,548,325,33,VGCF
27383,548,1012,34,VGCF
27384,548,246,35,VGCF
27385,548,299,36,VGCF
27386,548,410,37,VGCF
27387,548,124,38,VGCF
27388,548,682,39,VGCF
27389,548,763,40,VGCF
27390,548,249,41,VGCF
27391,548,109,42,VGCF
27392,548,111,43,VGCF
27393,548,123,44,VGCF
27394,548,240,45,VGCF
27395,548,204,46,VGCF
27396,548,357,47,VGCF
27397,548,180,48,VGCF
27398,548,544,49,VGCF
27399,548,342,50,VGCF
27400,549,300,1,VGCF
27401,549,294,2,VGCF
27402,549,117,3,VGCF
27403,549,313,4,VGCF
27404,549,257,5,VGCF
27405,549,471,6,VGCF
27406,549,328,7,VGCF
27407,549,222,8,VGCF
27408,549,742,9,VGCF
27409,549,333,10,VGCF
27410,549,15,11,VGCF
27411,549,125,12,VGCF
27412,549,326,13,VGCF
27413,549,546,14,VGCF
27414,549,597,15,VGCF
27415,549,245,16,VGCF
27416,549,298,17,VGCF
27417,549,7,18,VGCF
27418,549,111,19,VGCF
27419,549,685,20,VGCF
27420,549,255,21,VGCF
27421,549,286,22,VGCF
27422,549,322,23,VGCF
27423,549,25,24,VGCF
27424,549,763,25,VGCF
27425,549,591,26,VGCF
27426,549,1016,27,VGCF
27427,549,147,28,VGCF
27428,549,307,29,VGCF
27429,549,284,30,VGCF
27430,549,250,31,VGCF
27431,549,751,32,VGCF
27432,549,271,33,VGCF
27433,549,174,34,VGCF
27434,549,291,35,VGCF
27435,549,289,36,VGCF
27436,549,272,37,VGCF
27437,549,22,38,VGCF
27438,549,172,39,VGCF
27439,549,79,40,VGCF
27440,549,301,41,VGCF
27441,549,9,42,VGCF
27442,549,275,43,VGCF
27443,549,276,44,VGCF
27444,549,879,45,VGCF
27445,549,332,46,VGCF
27446,549,538,47,VGCF
27447,549,1028,48,VGCF
27448,549,98,49,VGCF
27449,549,310,50,VGCF
27450,550,326,1,VGCF
27451,550,333,2,VGCF
27452,550,471,3,VGCF
27453,550,117,4,VGCF
27454,550,245,5,VGCF
27455,550,678,6,VGCF
27456,550,118,7,VGCF
27457,550,879,8,VGCF
27458,550,322,9,VGCF
27459,550,307,10,VGCF
27460,550,742,11,VGCF
27461,550,751,12,VGCF
27462,550,332,13,VGCF
27463,550,282,14,VGCF
27464,550,289,15,VGCF
27465,550,689,16,VGCF
27466,550,597,17,VGCF
27467,550,286,18,VGCF
27468,550,343,19,VGCF
27469,550,272,20,VGCF
27470,550,866,21,VGCF
27471,550,895,22,VGCF
27472,550,988,23,VGCF
27473,550,331,24,VGCF
27474,550,685,25,VGCF
27475,550,690,26,VGCF
27476,550,358,27,VGCF
27477,550,546,28,VGCF
27478,550,1016,29,VGCF
27479,550,298,30,VGCF
27480,550,873,31,VGCF
